Depth	Speed	Tip	Friction	Pressure	SBT
23.92	2	0.40978	0.27156	0.16219	
23.94	2.29	0.40886	0.27118	0.15973	
23.96	2	0.40811	0.26954	0.15574	
23.98	2	0.40714	0.26985	0.15322	
24	2.29	0.40672	0.26852	0.1518	
24.02	2	0.40699	0.26629	0.15393	
24.04	2	0.40787	0.26532	0.15856	
24.06	2	0.4087	0.26713	0.15814	
24.08	2.29	0.40888	0.26902	0.1567	
24.1	2	0.40908	0.27046	0.158	
24.12	2.29	0.40973	0.27163	0.15817	
24.14	2	0.41012	0.27182	0.15732	
24.16	2	0.41042	0.27222	0.15624	
24.18	2.29	0.4106	0.27112	0.15821	
24.2	2	0.41038	0.27084	0.15994	
24.22	2	0.41081	0.2702	0.16366	
24.24	2.29	0.41222	0.27116	0.16431	
24.26	2	0.41149	0.27168	0.17325	
24.28	2	0.41147	0.27154	0.17362	
24.3	2.29	0.41225	0.27043	0.17118	
24.32	1.91	0.41318	0.27272	0.1682	
24.34	2.29	0.41332	0.2729	0.16639	
24.36	2	0.41363	0.27136	0.16911	
24.38	2	0.41401	0.27047	0.16597	
24.4	2	0.41351	0.27096	0.16504	
24.42	2.29	0.41365	0.27203	0.16468	
24.44	2	0.41444	0.27198	0.16832	
24.46	2	0.41616	0.27204	0.16888	
24.48	2	0.41715	0.27356	0.16893	
24.5	2.29	0.41723	0.27441	0.16677	
24.52	2	0.41726	0.27218	0.16597	
24.54	2	0.4166	0.27174	0.16677	
24.56	2.29	0.41672	0.27139	0.17103	
24.58	2	0.4169	0.27093	0.1766	
24.6	2	0.41679	0.27103	0.18255	
24.62	2	0.41843	0.27188	0.18247	
24.64	2.29	0.41948	0.27376	0.18218	
24.66	2	0.4189	0.27454	0.18533	
24.68	0.15	0.41929	0.27704	0.18589	
24.7	2.29	0.42041	0.27927	0.18689	
24.72	2	0.42066	0.27843	0.18885	
24.74	2	0.42144	0.27751	0.18821	
24.76	2	0.42127	0.27621	0.18695	
24.78	2	0.42094	0.27443	0.19969	
24.8	2.29	0.42066	0.27248	0.19828	
24.82	2	0.42123	0.27103	0.20286	
24.84	2	0.42095	0.27097	0.20544	
24.86	2	0.41983	0.27161	0.21064	
24.88	2	0.41824	0.27123	0.20817	
24.9	2.29	0.41835	0.2717	0.20778	
24.92	2	0.4182	0.27122	0.21441	
24.94	2	0.41823	0.2704	0.21634	
24.96	2	0.41889	0.27011	0.22011	
24.98	2	0.41873	0.26923	0.21919	
25	2	0.41837	0.26915	0.21877	
25.02	2	0.41832	0.26928	0.22141	
25.04	2	0.41796	0.26951	0.22094	
25.06	2.29	0.41708	0.2697	0.21944	
25.08	2	0.41652	0.26777	0.22067	
25.1	2	0.41574	0.26613	0.22352	
25.12	2.29	0.41553	0.26439	0.21943	
25.14	2	0.41503	0.26432	0.21623	
25.16	2	0.41391	0.26406	0.21716	
25.18	2	0.41295	0.2622	0.21864	
25.2	2	0.41196	0.26021	0.22156	
25.22	2	0.41134	0.25877	0.22402	
25.24	2.29	0.41052	0.25884	0.22515	
25.26	2	0.40919	0.25792	0.22464	
25.28	2	0.40839	0.25572	0.22886	
25.3	2	0.40789	0.2545	0.23245	
25.32	2.29	0.40829	0.25488	0.23392	
25.34	2	0.40844	0.25474	0.23777	
25.36	2	0.40859	0.25245	0.24252	
25.38	2	0.40926	0.2507	0.24693	
25.4	2	0.40979	0.25026	0.25091	
25.42	2	0.40993	0.25092	0.25568	
25.44	2	0.41029	0.25184	0.25851	
25.46	2	0.41053	0.25308	0.26338	
25.48	2	0.41086	0.25518	0.2623	
25.5	2.29	0.41072	0.25639	0.26004	
25.52	2	0.41126	0.25984	0.25612	
25.54	2	0.4123	0.26138	0.25639	
25.56	2	0.41335	0.26194	0.2587	
25.58	2	0.41399	0.26178	0.25898	
25.6	2	0.41443	0.26199	0.25104	
25.62	2	0.41362	0.26285	0.24506	
25.64	2.29	0.4122	0.26196	0.24443	
25.66	0.16	0.41091	0.26223	0.24001	
25.68	2.29	0.41086	0.26212	0.23586	
25.7	2	0.41039	0.2616	0.23626	
25.72	2	0.41078	0.26103	0.241	
25.74	2	0.41064	0.25987	0.24248	
25.76	1.78	0.40914	0.26042	0.25412	
25.78	2.25	0.41151	0.26097	0.26673	
25.8	2	0.41198	0.26078	0.26787	
25.82	2	0.41273	0.25971	0.27079	
25.84	2	0.41349	0.25926	0.27612	
25.86	2	0.41318	0.25949	0.27605	
25.88	2	0.41311	0.2599	0.27937	
25.9	2	0.41326	0.25994	0.2846	
25.92	2	0.41367	0.2604	0.28383	
25.94	1.78	0.41408	0.26056	0.28109	
25.96	2	0.41403	0.26103	0.28355	
25.98	2	0.41332	0.26023	0.28205	
26	2	0.41222	0.25772	0.28174	
26.02	2	0.41115	0.25673	0.27979	
26.04	2	0.40998	0.25658	0.2793	
26.06	2	0.40804	0.25447	0.28131	
26.08	2.29	0.40679	0.25171	0.28593	
26.1	2	0.40649	0.24923	0.28872	
26.12	1.78	0.40656	0.24942	0.29002	
26.14	2	0.40734	0.24903	0.29393	
26.16	2	0.40713	0.24751	0.29561	
26.18	2	0.40686	0.24871	0.29656	
26.2	2	0.40731	0.25069	0.28907	
26.22	2	0.40655	0.25132	0.27836	
26.24	2	0.40656	0.25138	0.28294	
26.26	2	0.40676	0.25052	0.28127	
26.28	2.29	0.40629	0.24986	0.27895	
26.3	1.78	0.40581	0.24719	0.27715	
26.32	2	0.40568	0.24464	0.27328	
26.34	2	0.40578	0.24459	0.2728	
26.36	2	0.40595	0.24463	0.27379	
26.38	2	0.40646	0.2434	0.27627	
26.4	2	0.40664	0.24372	0.27704	
26.42	2	0.40685	0.24494	0.28251	
26.44	2	0.40684	0.24489	0.28902	
26.46	2	0.40594	0.24437	0.29378	
26.48	2	0.40555	0.24377	0.29683	
26.5	2	0.40518	0.24303	0.29681	
26.52	2	0.40502	0.24337	0.29772	
26.54	2	0.4052	0.24193	0.29953	
26.56	2	0.40464	0.24146	0.30358	
26.58	2	0.40441	0.24034	0.30759	
26.6	2	0.40469	0.23943	0.31158	
26.62	0.18	0.40488	0.2395	0.31662	
26.64	2	0.40525	0.23963	0.32186	
26.66	2	0.40431	0.23947	0.3243	
26.68	2	0.40411	0.23921	0.3246	
26.7	2	0.40408	0.23787	0.32652	
26.72	2	0.40398	0.23674	0.32965	
26.74	2	0.40375	0.23555	0.33001	
26.76	1.78	0.40353	0.23633	0.33468	
26.78	2	0.40334	0.23615	0.3366	
26.8	2	0.40341	0.23669	0.34042	
26.82	2	0.40407	0.23785	0.34496	
26.84	2	0.40511	0.23949	0.3505	
26.86	2	0.40595	0.2399	0.35533	
26.88	2	0.4054	0.24034	0.35409	
26.9	1.97	0.40483	0.23971	0.34983	
26.92	2	0.40484	0.23936	0.34743	
26.94	2	0.40456	0.23915	0.34733	
26.96	1.78	0.40513	0.23916	0.34772	
26.98	2	0.40548	0.23921	0.35407	
27	2	0.40557	0.23991	0.3591	
27.02	2	0.40576	0.24092	0.3664	
27.04	2	0.40585	0.24036	0.37138	
27.06	2	0.40562	0.23997	0.37189	
27.08	2	0.40608	0.24003	0.37196	
27.1	2	0.40628	0.23974	0.37453	
27.12	2	0.40685	0.24069	0.37564	
27.14	2	0.40772	0.24085	0.37608	
27.16	2	0.4082	0.24072	0.37969	
27.18	2	0.40871	0.24047	0.3828	
27.2	2	0.40956	0.24003	0.3858	
27.22	2	0.40997	0.24039	0.38993	
27.24	1.78	0.40925	0.24004	0.38982	
27.26	2	0.40809	0.23971	0.38485	
27.28	2	0.40662	0.2387	0.37229	
27.3	2	0.40508	0.23661	0.35431	
27.32	2	0.40376	0.23458	0.34434	
27.34	2	0.40354	0.23316	0.3329	
27.36	1.88	0.40395	0.23059	0.33271	
27.38	0.73	0.40357	0.22734	0.32376	
27.4	2	0.40372	0.22649	0.33153	
27.42	1.78	0.40411	0.22478	0.33545	
27.44	2	0.40371	0.22393	0.34037	
27.46	2	0.40343	0.22718	0.34803	
27.48	2	0.40273	0.22848	0.34918	
27.5	1.78	0.40249	0.22917	0.3359	
27.52	2	0.40125	0.2291	0.31363	
27.54	2	0.40076	0.22956	0.28946	
27.56	2	0.40026	0.23356	0.28589	
27.58	2	0.40035	0.23312	0.29096	
27.6	1.78	0.40213	0.23499	0.28953	
27.62	2	0.40529	0.24631	0.28703	
27.64	2	0.41716	0.2537	0.27487	
27.66	2	0.43357	0.25554	0.25762	
27.68	2	0.43798	0.25954	0.17664	
27.7	0.14	0.42694	0.27303	0.11143	
27.72	2	0.41841	0.27254	0.11984	
27.74	2	0.4158	0.27138	0.14539	
27.76	1.78	0.41527	0.26138	0.16387	
27.78	2	0.41477	0.25688	0.17717	
27.8	2	0.41291	0.25835	0.21298	
27.82	1.78	0.4135	0.26098	0.23289	
27.84	2	0.41226	0.26305	0.24459	
27.86	2	0.41132	0.26013	0.25773	
27.88	1.78	0.41129	0.25844	0.26272	
27.9	2	0.4129	0.26588	0.26921	
27.92	1.97	0.41921	0.26494	0.27413	
27.94	1.78	0.42872	0.26484	0.26879	
27.96	2	0.43191	0.267	0.23571	
27.98	1.78	0.42969	0.26529	0.20005	
28	2	0.43048	0.2745	0.20555	
28.02	2	0.43544	0.27604	0.19628	
28.04	1.78	0.43174	0.27009	0.18563	
28.06	2	0.4213	0.27289	0.17415	
28.08	2	0.41818	0.27252	0.1773	
28.1	1.78	0.41791	0.26311	0.18755	
28.12	2	0.42087	0.25275	0.19891	
28.14	2	0.42058	0.24789	0.20417	
28.16	1.78	0.41782	0.25089	0.21302	
28.18	2	0.41682	0.25709	0.22749	
28.2	1.78	0.41742	0.25568	0.24624	
28.22	2	0.41964	0.25874	0.25915	
28.24	1.78	0.42039	0.26505	0.26433	
28.26	2	0.41978	0.26354	0.27191	
28.28	1.78	0.41987	0.25899	0.26844	
28.3	2	0.41967	0.26587	0.26613	
28.32	2	0.42705	0.27254	0.28175	
28.34	1.78	0.44252	0.27313	0.28334	
28.36	2	0.4431	0.26798	0.2414	
28.38	1.78	0.43417	0.26605	0.14553	
28.4	2	0.42263	0.26634	0.14729	
28.42	1.78	0.41377	0.25936	0.15956	
28.44	2	0.40973	0.24306	0.18611	
28.46	1.78	0.40862	0.23165	0.20754	
28.48	2	0.40818	0.23106	0.22923	
28.5	2	0.40891	0.23081	0.24022	
28.52	1.78	0.40836	0.22973	0.24681	
28.54	2	0.40571	0.22872	0.24847	
28.56	1.78	0.40363	0.2286	0.26235	
28.58	2	0.40304	0.22894	0.26925	
28.6	1.78	0.40283	0.22828	0.28075	
28.62	2	0.40306	0.2596	0.28934	
28.64	1.78	0.40303	0.23448	0.29691	
28.66	0.19	0.40437	0.2395	0.30974	
28.68	2	0.41012	0.24444	0.32681	
28.7	2	0.43223	0.25412	0.33884	
28.72	1.78	0.45767	0.27555	0.28408	
28.74	1.78	0.47216	0.28896	0.12367	
28.76	2	0.46557	0.29245	0.09902	
28.78	1.78	0.45841	0.28988	0.06349	
28.8	1.78	0.43877	0.28217	0.06998	
28.82	2	0.4257	0.2742	0.08094	
28.84	1.78	0.42099	0.25785	0.09124	
28.86	2	0.42038	0.24176	0.09752	
28.88	1.78	0.41979	0.23831	0.10544	
28.9	1.78	0.41942	0.23907	0.11398	
28.92	2	0.41906	0.23919	0.12175	
28.94	1.78	0.41705	0.23913	0.13039	
28.96	1.78	0.41544	0.23951	0.13876	
28.98	2	0.41489	0.24089	0.14631	
29	1.73	0.41405	0.24601	0.15228	
29.02	2	0.41342	0.24742	0.15712	
29.04	1.78	0.41353	0.24048	0.16676	
29.06	2	0.41439	0.24098	0.17777	
29.08	1.78	0.41727	0.24054	0.18851	
29.1	2	0.42026	0.24038	0.19949	
29.12	1.78	0.41949	0.24286	0.21189	
29.14	1.78	0.41324	0.24584	0.23099	
29.16	2	0.41157	0.24777	0.23171	
29.18	1.78	0.41144	0.24052	0.24556	
29.2	1.78	0.41108	0.23703	0.25627	
29.22	2	0.41119	0.23778	0.26656	
29.24	1.78	0.411	0.23889	0.27685	
29.26	1.78	0.4113	0.24022	0.28624	
29.28	2	0.41014	0.23892	0.29675	
29.3	1.78	0.41005	0.23826	0.30403	
29.32	1.78	0.40972	0.23851	0.30927	
29.34	2	0.40984	0.23893	0.3166	
29.36	1.78	0.4101	0.23873	0.3276	
29.38	1.78	0.41034	0.23877	0.33299	
29.4	1.78	0.41009	0.2388	0.34078	
29.42	2	0.40986	0.23878	0.34695	
29.44	1.78	0.40935	0.23897	0.35048	
29.46	2	0.40893	0.23716	0.35147	
29.48	1.78	0.4084	0.23637	0.34963	
29.5	1.78	0.40821	0.23402	0.34984	
29.52	2	0.40807	0.23129	0.35442	
29.54	1.78	0.40767	0.22982	0.35529	
29.56	1.78	0.40757	0.23041	0.36062	
29.58	2	0.4075	0.23143	0.36896	
29.6	1.78	0.40736	0.23349	0.38133	
29.62	1.78	0.40762	0.23625	0.39338	
29.64	0.18	0.40796	0.2399	0.40437	
29.66	1.78	0.40861	0.24112	0.41356	
29.68	1.78	0.40884	0.24157	0.41936	
29.7	2	0.40902	0.24126	0.42506	
29.72	1.78	0.4093	0.24172	0.42631	
29.74	1.78	0.40847	0.2419	0.4202	
29.76	1.78	0.40952	0.24154	0.42865	
29.78	1.78	0.409	0.24094	0.43033	
29.8	1.78	0.40905	0.24049	0.42948	
29.82	2	0.40912	0.24023	0.42636	
29.84	1.78	0.40848	0.23759	0.42578	
29.86	1.78	0.4086	0.23641	0.42183	
29.88	1.78	0.40889	0.23658	0.41514	
29.9	1.78	0.40931	0.23687	0.41632	
29.92	1.78	0.40908	0.23724	0.42199	
29.94	1.78	0.40938	0.23935	0.4339	
29.96	2	0.41009	0.24062	0.43946	
29.98	1.78	0.41038	0.24145	0.44033	
30	1.78	0.4103	0.24227	0.43853	
30.02	1.75	0.40995	0.24202	0.43742	
30.04	2	0.41006	0.24185	0.43654	
30.06	1.78	0.4101	0.24084	0.43531	
30.08	1.78	0.40957	0.24078	0.43092	
30.1	1.78	0.4093	0.23996	0.42511	
30.12	1.78	0.40889	0.23792	0.42008	
30.14	1.78	0.40857	0.26436	0.41534	
30.16	1.78	0.40843	0.23763	0.41221	
30.18	1.78	0.40939	0.23737	0.41747	
30.2	1.78	0.40969	0.23748	0.42646	
30.22	2	0.40971	0.2388	0.42955	
30.24	1.78	0.41036	0.23914	0.42583	
30.26	1.78	0.4089	0.23929	0.42173	
30.28	1.78	0.40907	0.24029	0.41489	
30.3	1.78	0.40984	0.23957	0.41569	
30.32	1.78	0.40972	0.24069	0.41891	
30.34	1.78	0.41012	0.24186	0.42383	
30.36	1.78	0.41087	0.24243	0.4243	
30.38	1.78	0.41074	0.24276	0.43077	
30.4	1.78	0.41072	0.24278	0.43124	
30.42	1.68	0.4111	0.24386	0.43336	
30.44	2	0.41154	0.24422	0.42808	
30.46	1.78	0.41176	0.24356	0.43359	
30.48	1.78	0.411	0.24297	0.43211	
30.5	1.78	0.41008	0.2423	0.43199	
30.52	1.78	0.41015	0.24272	0.42785	
30.54	1.78	0.41005	0.24072	0.42514	
30.56	1.78	0.41043	0.23999	0.42216	
30.58	1.78	0.41061	0.23978	0.42477	
30.6	0.18	0.41126	0.24194	0.42296	
30.62	1.78	0.41239	0.24399	0.42522	
30.64	1.78	0.41218	0.24391	0.42933	
30.66	1.78	0.41131	0.24445	0.43569	
30.68	1.78	0.41137	0.24348	0.44047	
30.7	1.6	0.41172	0.24348	0.43645	
30.72	1.78	0.41173	0.24357	0.44273	
30.74	1.78	0.41185	0.24281	0.4393	
30.76	1.78	0.412	0.24272	0.43918	
30.78	1.78	0.41255	0.25586	0.43965	
30.8	1.6	0.41265	0.24379	0.44065	
30.82	1.78	0.41241	0.24309	0.43876	
30.84	1.78	0.41239	0.24334	0.43782	
30.86	1.78	0.41238	0.24276	0.43806	
30.88	1.6	0.41481	0.24289	0.42344	
30.9	1.78	0.41441	0.24344	0.43611	
30.92	1.78	0.41377	0.24374	0.43568	
30.94	1.6	0.41324	0.24397	0.43958	
30.96	1.78	0.4139	0.2447	0.43817	
30.98	1.78	0.41501	0.24473	0.44024	
31	1.78	0.41559	0.24504	0.43892	
31.02	1.78	0.41545	0.24642	0.43856	
31.04	1.73	0.41502	0.24665	0.43604	
31.06	1.78	0.41499	0.24624	0.43607	
31.08	1.6	0.41608	0.24647	0.43825	
31.1	1.78	0.41594	0.25458	0.44462	
31.12	1.78	0.41524	0.27883	0.44423	
31.14	1.6	0.41517	0.28619	0.44165	
31.16	1.78	0.41941	0.24775	0.43119	
31.18	1.78	0.41592	0.24803	0.43431	
31.2	1.78	0.41625	0.24728	0.41839	
31.22	1.6	0.41461	0.24592	0.42568	
31.24	1.78	0.41509	0.24542	0.41912	
31.26	1.78	0.41379	0.24579	0.42196	
31.28	1.6	0.41339	0.24585	0.42018	
31.3	1.78	0.41309	0.24547	0.42817	
31.32	1.6	0.41389	0.24768	0.42784	
31.34	1.78	0.41421	0.24808	0.43208	
31.36	1.6	0.41346	0.24811	0.43316	
31.38	1.78	0.41299	0.2477	0.43024	
31.4	1.78	0.41281	0.24633	0.42518	
31.42	1.6	0.41163	0.24401	0.4213	
31.44	1.78	0.41102	0.25977	0.41664	
31.46	1.78	0.41066	0.24522	0.41359	
31.48	1.6	0.40995	0.18684	0.41311	
31.5	1.78	0.41013	0.27225	0.41748	
31.52	1.78	0.41093	0.23838	0.42496	
31.54	1.6	0.4109	0.24191	0.41712	
31.56	1.78	0.41382	0.24347	0.43543	
31.58	0.18	0.4117	0.24495	0.45215	
31.6	1.78	0.41592	0.24629	0.41667	
31.62	1.6	0.41294	0.2463	0.44678	
31.64	1.78	0.41305	0.28547	0.45001	
31.66	1.6	0.41135	0.24587	0.45361	
31.68	1.78	0.40951	0.24498	0.4514	
31.7	1.6	0.41408	0.24484	0.46131	
31.72	1.78	0.41348	0.24466	0.45937	
31.74	1.6	0.41332	0.24432	0.45929	
31.76	1.6	0.41309	0.24348	0.46317	
31.78	1.78	0.41307	0.24299	0.46605	
31.8	1.6	0.41317	0.2427	0.46927	
31.82	1.78	0.41313	0.24324	0.47457	
31.84	1.6	0.4134	0.24308	0.47841	
31.86	1.6	0.41382	0.243	0.48121	
31.88	1.78	0.41399	0.24296	0.48559	
31.9	1.6	0.41383	0.24307	0.48868	
31.92	1.78	0.41377	0.24255	0.49039	
31.94	1.6	0.41398	0.24233	0.48954	
31.96	1.78	0.41393	0.24254	0.49014	
31.98	1.58	0.41396	0.24222	0.49019	
32	1.75	0.41394	0.24274	0.49068	
32.02	1.6	0.41404	0.24287	0.48927	
32.04	1.78	0.41446	0.2431	0.49243	
32.06	1.6	0.41437	0.2426	0.4965	
32.08	1.6	0.41441	0.24261	0.4996	
32.1	1.78	0.41377	0.24321	0.50211	
32.12	1.6	0.41339	0.23926	0.49784	
32.14	1.6	0.41436	0.23739	0.49114	
32.16	1.78	0.41506	0.24488	0.4829	
32.18	1.6	0.41618	0.24436	0.47749	
32.2	1.78	0.41661	0.24481	0.47486	
32.22	1.6	0.41711	0.24556	0.4723	
32.24	1.6	0.41434	0.24465	0.47767	
32.26	1.6	0.41572	0.24536	0.4657	
32.28	1.78	0.4159	0.24501	0.47014	
32.3	1.6	0.41579	0.24587	0.47338	
32.32	1.6	0.41547	0.2455	0.47362	
32.34	1.6	0.41575	0.24543	0.46987	
32.36	1.6	0.41605	0.24529	0.47288	
32.38	1.78	0.41697	0.2454	0.47245	
32.4	1.6	0.41681	0.24554	0.47708	
32.42	1.6	0.41769	0.24583	0.47653	
32.44	1.6	0.41769	0.24591	0.47975	
32.46	1.78	0.41752	0.24617	0.48133	
32.48	1.6	0.4177	0.24547	0.48128	
32.5	1.6	0.41772	0.24537	0.4818	
32.52	1.6	0.41828	0.24582	0.48257	
32.54	0.41	0.41828	0.24667	0.4886	
32.56	1.6	0.41866	0.24732	0.48758	
32.58	1.6	0.41995	0.24661	0.48542	
32.6	1.78	0.4201	0.24592	0.48585	
32.62	1.6	0.41945	0.24402	0.48129	
32.64	1.6	0.41799	0.24072	0.46012	
32.66	0.18	0.41627	0.23864	0.44797	
32.68	1.78	0.41548	0.23669	0.43169	
32.7	1.6	0.41683	0.23799	0.42431	
32.72	1.6	0.42104	0.23513	0.40254	
32.74	1.6	0.42469	0.2314	0.37492	
32.76	1.6	0.42574	0.22561	0.33864	
32.78	1.6	0.42695	0.22291	0.28094	
32.8	1.45	0.42246	0.22277	0.28158	
32.82	1.6	0.41956	0.22135	0.29643	
32.84	1.6	0.4155	0.22118	0.30579	
32.86	1.58	0.4116	0.21903	0.32127	
32.88	1.6	0.41033	0.21945	0.33444	
32.9	1.46	0.41057	0.22108	0.33448	
32.92	1.6	0.41007	0.22398	0.34308	
32.94	1.45	0.41049	0.22724	0.3505	
32.96	1.6	0.41219	0.23034	0.35217	
32.98	1.45	0.41315	0.2345	0.33408	
33	1.6	0.41355	0.23672	0.32935	
33.02	1.6	0.41468	0.24038	0.32142	
33.04	1.45	0.41579	0.2469	0.31319	
33.06	1.6	0.41685	0.25108	0.30862	
33.08	1.6	0.41797	0.25538	0.31033	
33.1	1.45	0.42002	0.25918	0.29445	
33.12	1.6	0.42161	0.26162	0.27573	
33.14	1.45	0.42272	0.2638	0.26426	
33.16	1.6	0.42437	0.27051	0.25561	
33.18	1.45	0.42505	0.26433	0.25519	
33.2	1.6	0.4257	0.26379	0.25525	
33.22	1.46	0.42659	0.26683	0.25051	
33.24	1.6	0.42722	0.26716	0.24358	
33.26	1.6	0.42682	0.26425	0.21959	
33.28	1.46	0.42542	0.26127	0.2367	
33.3	1.6	0.42351	0.25616	0.23594	
33.32	1.45	0.42148	0.25479	0.2442	
33.34	1.6	0.4199	0.25449	0.25431	
33.36	1.45	0.41881	0.25155	0.26817	
33.38	1.6	0.41738	0.24815	0.27469	
33.4	1.45	0.41583	0.24674	0.27501	
33.42	1.6	0.41458	0.24568	0.26694	
33.44	1.45	0.41327	0.24399	0.27589	
33.46	1.6	0.41316	0.23849	0.28465	
33.48	1.46	0.41252	0.23143	0.29109	
33.5	1.6	0.4108	0.22755	0.28938	
33.52	1.6	0.40875	0.22228	0.29378	
33.54	1.46	0.40511	0.21849	0.30377	
33.56	1.6	0.40191	0.21879	0.3154	
33.58	1.45	0.3995	0.21843	0.32826	
33.6	1.6	0.3983	0.21802	0.34114	
33.62	1.6	0.39814	0.21853	0.35711	
33.64	0.2	0.39779	0.21452	0.36991	
33.66	1.6	0.39795	0.21541	0.37868	
33.68	1.6	0.39776	0.2162	0.38619	
33.7	1.45	0.39939	0.21495	0.37802	
33.72	1.6	0.39994	0.21557	0.37577	
33.74	1.44	0.40165	0.21879	0.33492	
33.76	1.45	0.40394	0.22144	0.32771	
33.78	1.46	0.40469	0.22582	0.33528	
33.8	1.44	0.40582	0.22587	0.34965	
33.82	1.44	0.40901	0.23075	0.36015	
33.84	1.32	0.42538	0.2334	0.3671	
33.86	1.33	0.46637	0.24269	0.31963	
33.88	1.32	0.52226	0.2565	0.25593	
33.9	1.23	0.57804	0.26929	0.19053	
33.92	1.33	0.61469	0.27976	0.14706	
33.94	1.33	0.63595	0.28463	0.14706	
33.96	1.33	0.65041	0.2958	0.15043	
33.98	1.46	0.65257	0.32308	0.11297	
34	1.33	0.63646	0.34494	0.06558	
34.02	1.45	0.60863	0.35588	0.04616	
34.04	1.44	0.57692	0.35825	0.05703	
34.06	1.33	0.55014	0.34743	0.07799	
34.08	1.33	0.53434	0.32969	0.09212	
34.1	1.45	0.52987	0.32435	0.11408	
34.12	1.33	0.53111	0.32051	0.12933	
34.14	1.46	0.53016	0.30785	0.14261	
34.16	1.33	0.5194	0.30431	0.14276	
34.18	1.45	0.49964	0.31744	0.15528	
34.2	1.33	0.49086	0.32273	0.14945	
34.22	1.45	0.49228	0.31567	0.14294	
34.24	1.33	0.49153	0.30722	0.15193	
34.26	1.33	0.4978	0.31629	0.15976	
34.28	1.33	0.50973	0.31749	0.14403	
34.3	1.23	0.52126	0.31127	0.13754	
34.32	1.14	0.53519	0.30527	0.14146	
34.34	1.13	0.55699	0.32536	0.12733	
34.36	0.99	0.58137	0.33693	0.0898	
34.38	1.07	0.6162	0.34475	0.04282	
34.4	0.93	0.67363	0.36168	0.03958	
34.42	0.94	0.75438	0.38372	0.04294	
34.44	0.89	0.82198	0.40893	0.04403	
34.46	0.84	0.86517	0.43283	0.03458	
34.48	0.84	0.88768	0.45336	0.04169	
34.5	0.79	0.91202	0.47914	0.05312	
34.52	0.76	0.9394	0.51201	0.06354	
34.54	0.83	0.96944	0.54172	0.07285	
34.56	0.8	1.00081	0.56769	0.08048	
34.58	0.8	1.03098	0.59194	0.08687	
34.6	0.26	1.05088	0.63303	0.08805	
34.62	0.76	1.05751	0.64196	0.08718	
34.64	0.64	1.06196	0.66584	0.08734	
34.66	0.57	1.07514	0.68775	0.08871	
34.68	0.5	1.10048	0.70345	0.09159	
34.7	0.34	1.09261	0.72213	0.09526	

