Depth	Speed	Tip	Friction	Pressure	SBT
37.467	2	0.3873	0.2455	0.05815	1
37.533	2.29	0.38824	0.24367	0.05978	1
37.598	2	0.3886	0.24281	0.06516	1
37.664	2	0.38906	0.24244	0.06849	1
37.73	2.29	0.38985	0.24154	0.07106	1
37.795	2	0.38866	0.24095	0.07426	1
37.861	2.29	0.38661	0.24094	0.07492	1
37.927	2	0.38536	0.24127	0.07567	1
37.992	2	0.38361	0.23937	0.08025	1
38.058	2.29	0.38281	0.23863	0.08032	2
38.123	2	0.38271	0.23938	0.08097	2
38.189	2	0.38296	0.24055	0.08152	2
38.255	2.29	0.38408	0.2422	0.083	2
38.32	2	0.38585	0.24436	0.08376	2
38.386	2	0.38552	0.24678	0.08405	1
38.451	2.29	0.38641	0.24861	0.07914	1
38.517	2	0.38744	0.25176	0.07094	1
38.583	2.29	0.38801	0.25241	0.06405	1
38.648	2	0.38844	0.25372	0.05759	1
38.714	2	0.389	0.25577	0.05435	1
38.78	2.29	0.38955	0.25685	0.0503	1
38.845	2	0.39047	0.25568	0.04897	1
38.911	2	0.39205	0.25599	0.04823	1
38.976	0.21	0.39414	0.25822	0.04854	1
39.042	2	0.39335	0.2603	0.049	1
39.108	2.29	0.39154	0.25947	0.04717	1
39.173	2	0.39216	0.25841	0.04631	1
39.239	2	0.39202	0.25772	0.04402	1
39.304	2.29	0.39231	0.25855	0.05106	1
39.37	2	0.39244	0.25842	0.04234	1
39.436	2	0.39266	0.25812	0.04144	1
39.501	2.29	0.39343	0.2602	0.03963	1
39.567	2	0.39401	0.26194	0.03758	1
39.633	2	0.39464	0.2625	0.03726	1
39.698	2.29	0.39674	0.26246	0.03885	1
39.764	1.97	0.39951	0.26271	0.03895	1
39.829	2.29	0.39494	0.26284	0.03964	1
39.895	2	0.39527	0.26529	0.03481	1
39.961	2	0.39582	0.26459	0.0336	1
40.026	2.25	0.39635	0.26527	0.03339	1
40.092	2	0.39728	0.26478	0.03449	1
40.157	2	0.39818	0.26508	0.03344	1
40.223	2.29	0.39878	0.26724	0.03245	1
40.289	2	0.39844	0.26736	0.03247	1
40.354	2.29	0.39835	0.26725	0.03373	1
40.42	2	0.39842	0.26782	0.03377	1
40.486	2.29	0.39858	0.26932	0.0321	1
40.551	2	0.39866	0.26995	0.03255	1
40.617	2	0.39865	0.26929	0.03205	1
40.682	2.29	0.3984	0.26926	0.03139	5
40.748	2	0.39764	0.26913	0.03059	5
40.814	2.29	0.39709	0.26876	0.02958	5
40.879	2	0.3964	0.26875	0.02874	5
40.945	2	0.39555	0.26828	0.02782	5
41.01	2.29	0.3945	0.26762	0.02643	5
41.076	2	0.39361	0.26621	0.0244	5
41.142	2.29	0.39332	0.26474	0.02261	5
41.207	2	0.39327	0.26223	0.02227	5
41.273	2	0.39294	0.25939	0.02388	5
41.339	2.29	0.39238	0.25811	0.02574	5
41.404	2	0.39205	0.25871	0.02842	5
41.47	2	0.39242	0.25953	0.02954	5
41.535	2.29	0.39258	0.26062	0.03163	5
41.601	2	0.39258	0.26026	0.03313	1
41.667	2	0.393	0.26021	0.03422	1
41.732	2.29	0.39346	0.26001	0.03595	1
41.798	2	0.39356	0.26064	0.03739	1
41.864	2.29	0.39384	0.26088	0.03931	1
41.929	2	0.39424	0.26067	0.04063	1
41.995	2	0.39538	0.26077	0.04316	1
42.06	2.29	0.39617	0.262	0.04437	1
42.126	2	0.39708	0.26401	0.04618	1
42.192	0.19	0.39721	0.2641	0.04783	1
42.257	2.29	0.3971	0.2641	0.04919	1
42.323	2	0.39668	0.26413	0.04933	1
42.388	2	0.39652	0.2642	0.05016	1
42.454	2.29	0.39642	0.26408	0.05092	1
42.52	2	0.3971	0.26468	0.05486	1
42.585	2.29	0.39772	0.26621	0.05568	1
42.651	1.88	0.39905	0.27034	0.05811	1
42.717	2.29	0.40132	0.27369	0.05884	1
42.782	2	0.40288	0.27589	0.06002	1
42.848	2	0.40368	0.27654	0.05967	1
42.913	2.29	0.40416	0.27895	0.05862	1
42.979	2	0.4045	0.27994	0.05852	1
43.045	2.29	0.40424	0.27969	0.05862	1
43.11	2	0.40359	0.28087	0.05967	1
43.176	2	0.40286	0.28113	0.05694	1
43.241	2	0.40159	0.2816	0.0541	1
43.307	2.29	0.40112	0.28171	0.05335	1
43.373	2	0.40034	0.27993	0.05203	1
43.438	2.29	0.39824	0.27444	0.05001	1
43.504	2	0.39676	0.26859	0.04959	1
43.57	2.29	0.39532	0.2652	0.04995	1
43.635	2	0.39564	0.26485	0.05229	1
43.701	2	0.39879	0.26663	0.05603	1
43.766	2.29	0.40243	0.26942	0.05789	1
43.832	2	0.40616	0.27704	0.05877	1
43.898	2.25	0.40664	0.28403	0.0571	1
43.963	2	0.40623	0.28898	0.05401	1
44.029	2	0.4075	0.28633	0.0531	1
44.094	2.29	0.40999	0.27969	0.0534	1
44.16	2	0.41376	0.27427	0.05538	1
44.226	2.29	0.41708	0.27004	0.05217	1
44.291	2	0.41694	0.26733	0.04877	1
44.357	2.29	0.41021	0.26576	0.05024	1
44.423	2	0.40508	0.26613	0.05443	1
44.488	2	0.40187	0.2674	0.05688	1
44.554	2.29	0.4002	0.26746	0.06622	1
44.619	2	0.40034	0.26895	0.07307	1
44.685	2	0.4012	0.27147	0.07491	1
44.751	2.24	0.40162	0.27378	0.07623	1
44.816	2	0.40205	0.27593	0.07273	1
44.882	2.29	0.4021	0.27833	0.07082	1
44.948	2	0.40178	0.27947	0.06924	1
45.013	2	0.40212	0.28057	0.06689	1
45.079	2.29	0.40254	0.28219	0.06623	1
45.144	2	0.40386	0.28458	0.06443	1
45.21	2	0.40509	0.28483	0.06319	1
45.276	2.29	0.4057	0.28497	0.0633	1
45.341	2	0.40536	0.2845	0.06306	1
45.407	0.18	0.40488	0.2843	0.0618	1
45.472	2	0.40496	0.28402	0.06065	1
45.538	2.29	0.40374	0.28197	0.0608	1
45.604	2	0.40252	0.28023	0.0603	1
45.669	2	0.40062	0.27858	0.06022	1
45.735	2.29	0.39968	0.27644	0.06386	1
45.801	2	0.39844	0.27507	0.06029	1
45.866	2	0.39849	0.2726	0.0606	1
45.932	2.29	0.39821	0.27068	0.06296	1
45.997	2	0.39897	0.27042	0.06711	1
46.063	2.29	0.40001	0.2719	0.07007	1
46.129	2	0.40132	0.27381	0.07086	1
46.194	2	0.40249	0.27614	0.07298	1
46.26	2.29	0.4037	0.27676	0.0744	1
46.325	2	0.40524	0.28063	0.07689	1
46.391	2	0.40742	0.28482	0.07713	1
46.457	2.29	0.40849	0.28786	0.07813	1
46.522	2	0.40783	0.28917	0.07845	1
46.588	2	0.4067	0.28862	0.07606	1
46.654	2.29	0.40539	0.28707	0.06971	1
46.719	2	0.40441	0.283	0.06594	1
46.785	2.29	0.40294	0.27631	0.06449	1
46.85	2	0.40265	0.27198	0.06698	1
46.916	2.29	0.40378	0.26981	0.06749	1
46.982	2	0.40549	0.2715	0.06846	1
47.047	2	0.40569	0.27351	0.07266	1
47.113	2.29	0.40494	0.27402	0.07744	1
47.178	2	0.40429	0.27668	0.08176	1
47.244	2.29	0.40444	0.27683	0.08354	1
47.31	2	0.40518	0.27691	0.08623	1
47.375	2	0.40546	0.27499	0.08818	1
47.441	2.29	0.40437	0.27362	0.09147	1
47.507	2	0.40516	0.27351	0.09189	1
47.572	2.29	0.40531	0.27456	0.09018	1
47.638	2	0.40425	0.27388	0.09279	1
47.703	2	0.40254	0.27236	0.09444	1
47.769	2.24	0.40193	0.27197	0.09214	1
47.835	2	0.40091	0.27349	0.09063	1
47.9	2	0.39998	0.27367	0.09046	1
47.966	2.29	0.39951	0.2733	0.08979	1
48.031	2	0.39845	0.2734	0.09099	1
48.097	2.29	0.39801	0.27459	0.08823	1
48.163	2	0.39733	0.2745	0.08684	1
48.228	2	0.39646	0.2718	0.08504	1
48.294	2.29	0.39578	0.26994	0.08409	1
48.36	2	0.39571	0.26871	0.08395	1
48.425	2	0.39588	0.26832	0.08312	1
48.491	2.29	0.39647	0.26884	0.08516	1
48.556	2	0.39682	0.2693	0.08591	1
48.622	0.19	0.39712	0.26968	0.08515	1
48.688	2	0.39707	0.27003	0.08481	1
48.753	2	0.39695	0.26972	0.08333	1
48.819	2.29	0.39634	0.26965	0.08276	1
48.885	2	0.3957	0.26795	0.08177	1
48.95	2	0.39526	0.26691	0.08629	1
49.016	2.29	0.39518	0.26645	0.08409	1
49.081	2	0.39514	0.26579	0.08438	1
49.147	2	0.39491	0.2658	0.0858	1
49.213	2.29	0.39496	0.26588	0.08627	1
49.278	2	0.39521	0.26594	0.08727	1
49.344	2.29	0.39522	0.26562	0.08834	1
49.409	2	0.39511	0.266	0.08988	1
49.475	2	0.39522	0.26663	0.08972	1
49.541	2	0.3947	0.2678	0.08918	1
49.606	2.29	0.39493	0.26743	0.08956	1
49.672	2	0.39542	0.26769	0.08956	1
49.738	2.21	0.39571	0.2695	0.08917	1
49.803	2	0.39632	0.27157	0.08809	1
49.869	2	0.39627	0.27178	0.08709	1
49.934	2.29	0.39641	0.27268	0.08608	1
50	2	0.39631	0.27209	0.08195	1
50.066	2.29	0.39605	0.27238	0.08009	1
50.131	2	0.39612	0.27165	0.0801	1
50.197	2.29	0.39673	0.27073	0.07967	1
50.262	2	0.39709	0.27099	0.07885	1
50.328	2	0.3978	0.27194	0.07777	1
50.394	2.29	0.39834	0.27214	0.07519	1
50.459	2	0.39896	0.27339	0.07693	1
50.525	2.29	0.40011	0.27361	0.07896	1
50.591	2	0.40076	0.27393	0.07915	1
50.656	2	0.40072	0.27616	0.07989	1
50.722	2.29	0.40115	0.27705	0.07891	1
50.787	2	0.40107	0.27837	0.07549	1
50.853	2	0.40051	0.27866	0.07482	1
50.919	2.29	0.40028	0.27708	0.07287	1
50.984	2	0.39987	0.27609	0.06984	1
51.05	2	0.39908	0.27512	0.0683	1
51.115	2.29	0.39801	0.27274	0.06592	1
51.181	2	0.39752	0.27069	0.06756	1
51.247	2	0.3982	0.26948	0.06854	1
51.312	2.29	0.39972	0.26954	0.0706	1
51.378	2	0.40071	0.26891	0.07289	1
51.444	2.29	0.40072	0.26813	0.07536	1
51.509	2	0.4001	0.26788	0.07328	1
51.575	2	0.39908	0.26767	0.07242	1
51.64	2.29	0.3978	0.2668	0.07194	1
51.706	1.97	0.39694	0.26842	0.07067	1
51.772	2.29	0.39617	0.26889	0.06922	1
51.837	0.5	0.3953	0.2672	0.06724	1
51.903	2.29	0.39515	0.26537	0.06741	1
51.969	2	0.39622	0.26529	0.06504	1
52.034	2	0.39686	0.26583	0.06441	1
52.1	2.29	0.39807	0.26531	0.06499	1
52.165	0.18	0.39834	0.26229	0.069	1
52.231	2	0.40082	0.26325	0.07274	1
52.297	2.29	0.40312	0.26482	0.07624	1
52.362	2	0.40436	0.26799	0.07848	1
52.428	2	0.40619	0.27297	0.08096	1
52.493	2	0.40724	0.27984	0.09113	1
52.559	2.29	0.40965	0.28268	0.09826	1
52.625	2	0.41064	0.28555	0.09738	1
52.69	2.29	0.41106	0.28673	0.10144	1
52.756	2	0.41355	0.2856	0.10607	1
52.822	2	0.41629	0.28668	0.10995	1
52.887	2.29	0.41516	0.28803	0.10826	1
52.953	2	0.40999	0.2874	0.10766	1
53.018	2	0.4079	0.28552	0.09688	1
53.084	2.29	0.40709	0.28572	0.0916	1
53.15	2	0.40556	0.28289	0.09144	1
53.215	2	0.40395	0.27975	0.09152	1
53.281	2.29	0.40286	0.27832	0.09031	1
53.346	2	0.40196	0.27751	0.08954	1
53.412	2.29	0.40107	0.27558	0.08766	1
53.478	2	0.40012	0.27375	0.08865	1
53.543	2.29	0.39953	0.27187	0.08626	1
53.609	2	0.3989	0.27073	0.08639	1
53.675	2	0.39866	0.26983	0.08909	1
53.74	2.29	0.3993	0.26918	0.08979	1
53.806	2	0.39986	0.27078	0.09115	1
53.871	2	0.40099	0.27322	0.09325	1
53.937	2.29	0.40303	0.27457	0.09314	1
54.003	2	0.40455	0.2784	0.0941	1
54.068	2.29	0.40575	0.28141	0.09675	1
54.134	2	0.40777	0.28571	0.09594	1
54.199	2.29	0.4091	0.29139	0.09525	1
54.265	2	0.40964	0.29666	0.0915	1
54.331	2	0.40812	0.29709	0.08351	1
54.396	2.29	0.40763	0.29645	0.07789	1
54.462	2	0.40714	0.29349	0.07276	5
54.528	2	0.40623	0.28917	0.07157	5
54.593	2	0.40464	0.28299	0.07288	5
54.659	2.29	0.40394	0.27897	0.07491	1
54.724	2	0.40346	0.27683	0.07486	1
54.79	2.29	0.40273	0.27762	0.07472	1
54.856	2	0.40175	0.27794	0.07724	1
54.921	2.29	0.40142	0.27743	0.08036	1
54.987	2	0.40142	0.27768	0.0827	1
55.052	2	0.40197	0.27978	0.08372	1
55.118	2.29	0.40235	0.28137	0.08533	1
55.184	2	0.40265	0.28136	0.0859	1
55.249	2	0.40269	0.28141	0.08648	1
55.315	0.18	0.40324	0.27986	0.08675	1
55.381	2	0.40381	0.27817	0.08958	1
55.446	2.29	0.40381	0.27766	0.09057	1
55.512	2	0.40423	0.27758	0.09304	1
55.577	2	0.40642	0.28163	0.09338	1
55.643	2.29	0.40817	0.2859	0.10225	1
55.709	2	0.41031	0.28808	0.09876	1
55.774	2	0.41072	0.28829	0.09596	1
55.84	2.29	0.40989	0.28996	0.05606	5
55.906	2	0.40853	0.29291	0.05636	5
55.971	2.29	0.40831	0.29111	0.05835	5
56.037	2	0.40832	0.28628	0.06312	5
56.102	2	0.40807	0.28194	0.06565	5
56.168	2.29	0.40817	0.28288	0.06514	5
56.234	2	0.40803	0.28371	0.06703	5
56.299	2	0.40834	0.28374	0.06932	5
56.365	2	0.40861	0.28545	0.07377	5
56.43	2.29	0.41002	0.28812	0.07882	5
56.496	2	0.41094	0.28988	0.07877	5
